,index,time,players,viewers,event,%chg_players,%chg_viewers
337,1902,2012-12-03,41709.0,0.0,0,-0.25555535723847433,0.0
338,1903,2012-12-04,41044.0,0.0,0,-0.015943801098084354,0.0
339,1904,2012-12-05,45274.0,0.0,0,0.10306013059156038,0.0
340,1905,2012-12-06,51918.0,0.0,0,0.14675089455316526,0.0
341,1906,2012-12-07,64482.0,0.0,0,0.24199699526175888,0.0
342,1907,2012-12-08,63527.0,0.0,0,-0.01481033466703885,0.0
343,1908,2012-12-09,55925.0,0.0,0,-0.11966565397390083,0.0
344,1909,2012-12-10,42748.0,0.0,0,-0.23561913276709878,0.0
345,1910,2012-12-11,41095.0,0.0,0,-0.03866847571816223,0.0
346,1911,2012-12-12,46126.0,0.0,0,0.12242365251247112,0.0
347,1912,2012-12-13,54982.0,0.0,0,0.19199583748861815,0.0
348,1913,2012-12-14,67343.0,0.0,0,0.22481903168309625,0.0
349,1914,2012-12-15,65646.0,0.0,0,-0.02519935256819561,0.0
350,1915,2012-12-16,58248.0,0.0,0,-0.1126953660542912,0.0
351,1916,2012-12-17,47318.0,0.0,0,-0.18764592775717626,0.0
352,1917,2012-12-18,47298.0,0.0,0,-0.00042267213322622066,0.0
353,1918,2012-12-19,55043.0,0.0,0,0.1637489957292062,0.0
354,1919,2012-12-20,71554.0,0.0,0,0.29996548153262004,0.0
355,1920,2012-12-21,74214.0,0.0,0,0.037174721189590976,0.0
356,1921,2012-12-22,72965.0,0.0,0,-0.01682970868030287,0.0
357,1922,2012-12-23,67587.0,0.0,0,-0.0737065716439389,0.0
358,1923,2012-12-24,57138.0,0.0,0,-0.15460073682808828,0.0
359,1924,2012-12-25,59008.0,0.0,0,0.032727781861458194,0.0
360,1925,2012-12-26,68640.0,0.0,0,0.16323210412147504,0.0
361,1926,2012-12-27,68895.0,0.0,0,0.0037150349650350023,0.0
362,1927,2012-12-28,68490.0,0.0,0,-0.005878510777269752,0.0
363,1928,2012-12-29,65219.0,0.0,0,-0.04775879690465756,0.0
364,1929,2012-12-30,63644.0,0.0,0,-0.02414940431469359,0.0
365,1930,2012-12-31,60909.0,0.0,0,-0.04297341461881721,0.0
366,1931,2013-01-01,74300.0,0.0,0,0.2198525669441298,0.0
367,1932,2013-01-02,61999.0,0.0,0,-0.1655585464333782,0.0
368,1933,2013-01-03,65980.0,0.0,0,0.06421071307601744,0.0
369,1934,2013-01-04,67198.0,0.0,0,0.018460139436192735,0.0
370,1935,2013-01-05,66972.0,0.0,0,-0.003363195333194402,0.0
371,1936,2013-01-06,62578.0,0.0,0,-0.0656095084512931,0.0
372,1937,2013-01-07,48382.0,0.0,0,-0.22685288759627986,0.0
373,1938,2013-01-08,46112.0,0.0,0,-0.04691827539167459,0.0
374,1939,2013-01-09,51748.0,0.0,0,0.12222414989590558,0.0
375,1940,2013-01-10,58083.0,0.0,0,0.12242019015227634,0.0
376,1941,2013-01-11,74968.0,0.0,0,0.29070468123202997,0.0
377,1942,2013-01-12,74317.0,0.0,0,-0.008683705047486945,0.0
378,1943,2013-01-13,65138.0,0.0,0,-0.12351144421868487,0.0
379,1944,2013-01-14,49775.0,0.0,0,-0.23585311185483127,0.0
